stage,round,links,utility,D_sum,area_m,rcs_m2,trial,model,tag
coarse,39,39,-3.3752326721252466,116.95016685060583,600.0,0.05,6,orthogonal,distributed
coarse,40,40,-3.371510495563089,116.9509657517203,600.0,0.05,6,orthogonal,distributed
coarse,41,41,-3.3679930212982327,116.95185457778433,600.0,0.05,6,orthogonal,distributed
coarse,42,42,-3.364916018686991,117.29739741823528,600.0,0.05,6,orthogonal,distributed
coarse,43,43,-3.3619284323735528,117.29810853480836,600.0,0.05,6,orthogonal,distributed
coarse,44,44,-3.35904851180301,118.3894917058429,600.0,0.05,6,orthogonal,distributed
coarse,45,45,-3.3564563808339734,118.39232621828347,600.0,0.05,6,orthogonal,distributed
coarse,46,46,-3.3538679018368187,118.39283101595875,600.0,0.05,6,orthogonal,distributed
coarse,47,47,-3.3513907516825228,118.71064875407137,600.0,0.05,6,orthogonal,distributed
coarse,48,48,-3.3489746743833857,118.71129667482305,600.0,0.05,6,orthogonal,distributed
coarse,49,49,-3.3471136068465492,118.98014082206241,600.0,0.05,6,orthogonal,distributed
coarse,50,50,-3.3454634491363566,118.98054285151264,600.0,0.05,6,orthogonal,distributed
coarse,51,51,-3.3439824039932753,119.91489418205111,600.0,0.05,6,orthogonal,distributed
coarse,52,52,-3.343439581987568,123.70325209225574,600.0,0.05,6,orthogonal,distributed
coarse,1,1,-6.472232894171622,80.77426972255414,600.0,0.05,6,active_set,central
coarse,2,2,-5.891273194934856,91.87895296354644,600.0,0.05,6,active_set,central
coarse,3,3,-5.342652261086977,96.88232882872633,600.0,0.05,6,active_set,central
coarse,4,4,-4.797928146390871,100.80091061609755,600.0,0.05,6,active_set,central
coarse,5,5,-4.57761402267347,100.98224906312801,600.0,0.05,6,active_set,central
coarse,6,6,-4.396404568910732,101.05542977071536,600.0,0.05,6,active_set,central
coarse,7,7,-4.234130499605756,101.08887723861797,600.0,0.05,6,active_set,central
coarse,8,8,-4.10080721269221,101.09386306116181,600.0,0.05,6,active_set,central
coarse,9,9,-3.965430230400881,101.09660707749961,600.0,0.05,6,active_set,central
coarse,10,10,-3.8206275006246675,101.0993220295316,600.0,0.05,6,active_set,central
coarse,11,11,-3.7665181306490165,103.68317412874792,600.0,0.05,6,active_set,central
coarse,12,12,-3.711359618821532,103.81632118171258,600.0,0.05,6,active_set,central
coarse,13,13,-3.6750814190251293,106.13784043225799,600.0,0.05,6,active_set,central
coarse,14,14,-3.6456828060708455,106.17425010725151,600.0,0.05,6,active_set,central
coarse,15,15,-3.616039165645911,106.26739885435668,600.0,0.05,6,active_set,central
coarse,16,16,-3.5933372799352745,106.2835645206202,600.0,0.05,6,active_set,central
coarse,17,17,-3.5717952452013337,106.31751967929857,600.0,0.05,6,active_set,central
coarse,18,18,-3.5545081042775655,108.14842720674109,600.0,0.05,6,active_set,central
coarse,19,19,-3.5375304431419057,108.15059496968576,600.0,0.05,6,active_set,central
coarse,20,20,-3.521341392671232,108.15340673371752,600.0,0.05,6,active_set,central
coarse,21,21,-3.5054711190033245,108.16821371723317,600.0,0.05,6,active_set,central
coarse,22,22,-3.4920703134503106,108.21484927665662,600.0,0.05,6,active_set,central
coarse,23,23,-3.4802572053748957,108.21583926187138,600.0,0.05,6,active_set,central
coarse,24,24,-3.4689278971348285,114.797031838101,600.0,0.05,6,active_set,central
coarse,25,25,-3.4584149897424528,114.83601571042425,600.0,0.05,6,active_set,central
coarse,26,26,-3.448401271616034,114.8381078969456,600.0,0.05,6,active_set,central
coarse,27,27,-3.4400275892715344,114.85238600039844,600.0,0.05,6,active_set,central
coarse,28,28,-3.432378007293753,116.46628381991925,600.0,0.05,6,active_set,central
coarse,29,29,-3.424886054378393,116.49534038652868,600.0,0.05,6,active_set,central
coarse,30,30,-3.4176163218205713,116.49621600401163,600.0,0.05,6,active_set,central
coarse,31,31,-3.410778656662317,116.50315198343135,600.0,0.05,6,active_set,central
coarse,32,32,-3.405807196179261,116.5039069790504,600.0,0.05,6,active_set,central
coarse,33,33,-3.401084661960045,116.5122866756258,600.0,0.05,6,active_set,central
coarse,34,34,-3.3965114471186117,116.51331120372816,600.0,0.05,6,active_set,central
coarse,35,35,-3.392039993040892,116.5181001902731,600.0,0.05,6,active_set,central
coarse,36,36,-3.387681162490666,116.94117029987393,600.0,0.05,6,active_set,central
coarse,37,37,-3.3833524336773078,116.94197967615966,600.0,0.05,6,active_set,central
coarse,38,38,-3.37927706923474,116.9494295924921,600.0,0.05,6,active_set,central
coarse,39,39,-3.3752326721252466,116.95016685060583,600.0,0.05,6,active_set,central
coarse,40,40,-3.371510495563089,116.9509657517203,600.0,0.05,6,active_set,central
coarse,41,41,-3.3679930212982327,116.95185457778433,600.0,0.05,6,active_set,central
coarse,42,42,-3.364916018686991,117.29739741823528,600.0,0.05,6,active_set,central
coarse,43,43,-3.3619284323735528,117.29810853480836,600.0,0.05,6,active_set,central
coarse,44,44,-3.35904851180301,118.3894917058429,600.0,0.05,6,active_set,central
coarse,45,45,-3.3564563808339734,118.39232621828347,600.0,0.05,6,active_set,central
coarse,46,46,-3.3538679018368187,118.39283101595875,600.0,0.05,6,active_set,central
coarse,47,47,-3.3513907516825228,118.71064875407137,600.0,0.05,6,active_set,central
coarse,48,48,-3.3489746743833857,118.71129667482305,600.0,0.05,6,active_set,central
coarse,49,49,-3.3471136068465492,118.98014082206241,600.0,0.05,6,active_set,central
coarse,50,50,-3.3454634491363566,118.98054285151264,600.0,0.05,6,active_set,central
coarse,51,51,-3.3439824039932753,119.91489418205111,600.0,0.05,6,active_set,central
coarse,52,52,-3.343439581987568,123.70325209225574,600.0,0.05,6,active_set,central
coarse,1,1,-6.472232894171622,80.77426972255414,600.0,0.05,6,active_set,distributed
coarse,2,2,-5.891273194934856,91.87895296354644,600.0,0.05,6,active_set,distributed
coarse,3,3,-5.342652261086977,96.88232882872633,600.0,0.05,6,active_set,distributed
coarse,4,4,-4.797928146390871,100.80091061609755,600.0,0.05,6,active_set,distributed
coarse,5,5,-4.57761402267347,100.98224906312801,600.0,0.05,6,active_set,distributed
coarse,6,6,-4.396404568910732,101.05542977071536,600.0,0.05,6,active_set,distributed
coarse,7,7,-4.234130499605756,101.08887723861797,600.0,0.05,6,active_set,distributed
coarse,8,8,-4.10080721269221,101.09386306116181,600.0,0.05,6,active_set,distributed
coarse,9,9,-3.965430230400881,101.09660707749961,600.0,0.05,6,active_set,distributed
coarse,10,10,-3.8206275006246675,101.0993220295316,600.0,0.05,6,active_set,distributed
coarse,11,11,-3.7665181306490165,103.68317412874792,600.0,0.05,6,active_set,distributed
coarse,12,12,-3.711359618821532,103.81632118171258,600.0,0.05,6,active_set,distributed
coarse,13,13,-3.6750814190251293,106.13784043225799,600.0,0.05,6,active_set,distributed
coarse,14,14,-3.6456828060708455,106.17425010725151,600.0,0.05,6,active_set,distributed
coarse,15,15,-3.616039165645911,106.26739885435668,600.0,0.05,6,active_set,distributed
coarse,16,16,-3.5933372799352745,106.2835645206202,600.0,0.05,6,active_set,distributed
coarse,17,17,-3.5717952452013337,106.31751967929857,600.0,0.05,6,active_set,distributed
coarse,18,18,-3.5545081042775655,108.14842720674109,600.0,0.05,6,active_set,distributed
coarse,19,19,-3.5375304431419057,108.15059496968576,600.0,0.05,6,active_set,distributed
coarse,20,20,-3.521341392671232,108.15340673371752,600.0,0.05,6,active_set,distributed
coarse,21,21,-3.5054711190033245,108.16821371723317,600.0,0.05,6,active_set,distributed
coarse,22,22,-3.4920703134503106,108.21484927665662,600.0,0.05,6,active_set,distributed
coarse,23,23,-3.4802572053748957,108.21583926187138,600.0,0.05,6,active_set,distributed
coarse,24,24,-3.4689278971348285,114.797031838101,600.0,0.05,6,active_set,distributed
coarse,25,25,-3.4584149897424528,114.83601571042425,600.0,0.05,6,active_set,distributed
coarse,26,26,-3.448401271616034,114.8381078969456,600.0,0.05,6,active_set,distributed
coarse,27,27,-3.4400275892715344,114.85238600039844,600.0,0.05,6,active_set,distributed
coarse,28,28,-3.432378007293753,116.46628381991925,600.0,0.05,6,active_set,distributed
coarse,29,29,-3.424886054378393,116.49534038652868,600.0,0.05,6,active_set,distributed
coarse,30,30,-3.4176163218205713,116.49621600401163,600.0,0.05,6,active_set,distributed
coarse,31,31,-3.410778656662317,116.50315198343135,600.0,0.05,6,active_set,distributed
coarse,32,32,-3.405807196179261,116.5039069790504,600.0,0.05,6,active_set,distributed
coarse,33,33,-3.401084661960045,116.5122866756258,600.0,0.05,6,active_set,distributed
coarse,34,34,-3.3965114471186117,116.51331120372816,600.0,0.05,6,active_set,distributed
coarse,35,35,-3.392039993040892,116.5181001902731,600.0,0.05,6,active_set,distributed
coarse,36,36,-3.387681162490666,116.94117029987393,600.0,0.05,6,active_set,distributed
coarse,37,37,-3.3833524336773078,116.94197967615966,600.0,0.05,6,active_set,distributed
coarse,38,38,-3.37927706923474,116.9494295924921,600.0,0.05,6,active_set,distributed
coarse,39,39,-3.3752326721252466,116.95016685060583,600.0,0.05,6,active_set,distributed
coarse,40,40,-3.371510495563089,116.9509657517203,600.0,0.05,6,active_set,distributed
coarse,41,41,-3.3679930212982327,116.95185457778433,600.0,0.05,6,active_set,distributed
coarse,42,42,-3.364916018686991,117.29739741823528,600.0,0.05,6,active_set,distributed
coarse,43,43,-3.3619284323735528,117.29810853480836,600.0,0.05,6,active_set,distributed
coarse,44,44,-3.35904851180301,118.3894917058429,600.0,0.05,6,active_set,distributed
coarse,45,45,-3.3564563808339734,118.39232621828347,600.0,0.05,6,active_set,distributed
coarse,46,46,-3.3538679018368187,118.39283101595875,600.0,0.05,6,active_set,distributed
coarse,47,47,-3.3513907516825228,118.71064875407137,600.0,0.05,6,active_set,distributed
coarse,48,48,-3.3489746743833857,118.71129667482305,600.0,0.05,6,active_set,distributed
coarse,49,49,-3.3471136068465492,118.98014082206241,600.0,0.05,6,active_set,distributed
coarse,50,50,-3.3454634491363566,118.98054285151264,600.0,0.05,6,active_set,distributed
coarse,51,51,-3.3439824039932753,119.91489418205111,600.0,0.05,6,active_set,distributed
coarse,52,52,-3.343439581987568,123.70325209225574,600.0,0.05,6,active_set,distributed
coarse,1,1,-6.472232894171622,80.77426972255414,600.0,0.05,6,full_concurrent,central
coarse,2,2,-5.891273194934856,91.87895296354644,600.0,0.05,6,full_concurrent,central
coarse,3,3,-5.342652261086977,96.88232882872633,600.0,0.05,6,full_concurrent,central
coarse,4,4,-4.797928146390871,100.80091061609755,600.0,0.05,6,full_concurrent,central
coarse,5,5,-4.57761402267347,100.98224906312801,600.0,0.05,6,full_concurrent,central
coarse,6,6,-4.396404568910732,101.05542977071536,600.0,0.05,6,full_concurrent,central
coarse,7,7,-4.234130499605756,101.08887723861797,600.0,0.05,6,full_concurrent,central
coarse,8,8,-4.10080721269221,101.09386306116181,600.0,0.05,6,full_concurrent,central
coarse,9,9,-3.965430230400881,101.09660707749961,600.0,0.05,6,full_concurrent,central
coarse,10,10,-3.8206275006246675,101.0993220295316,600.0,0.05,6,full_concurrent,central
coarse,11,11,-3.7665181306490165,103.68317412874792,600.0,0.05,6,full_concurrent,central
coarse,12,12,-3.711359618821532,103.81632118171258,600.0,0.05,6,full_concurrent,central
coarse,13,13,-3.6750814190251293,106.13784043225799,600.0,0.05,6,full_concurrent,central
coarse,14,14,-3.6456828060708455,106.17425010725151,600.0,0.05,6,full_concurrent,central
coarse,15,15,-3.616039165645911,106.26739885435668,600.0,0.05,6,full_concurrent,central
coarse,16,16,-3.5933372799352745,106.2835645206202,600.0,0.05,6,full_concurrent,central
coarse,17,17,-3.5717952452013337,106.31751967929857,600.0,0.05,6,full_concurrent,central
coarse,18,18,-3.5545081042775655,108.14842720674109,600.0,0.05,6,full_concurrent,central
coarse,19,19,-3.5375304431419057,108.15059496968576,600.0,0.05,6,full_concurrent,central
coarse,20,20,-3.521341392671232,108.15340673371752,600.0,0.05,6,full_concurrent,central
coarse,21,21,-3.5054711190033245,108.16821371723317,600.0,0.05,6,full_concurrent,central
coarse,22,22,-3.4920703134503106,108.21484927665662,600.0,0.05,6,full_concurrent,central
coarse,23,23,-3.4802572053748957,108.21583926187138,600.0,0.05,6,full_concurrent,central
coarse,24,24,-3.4689278971348285,114.797031838101,600.0,0.05,6,full_concurrent,central
coarse,25,25,-3.4584149897424528,114.83601571042425,600.0,0.05,6,full_concurrent,central
coarse,26,26,-3.448401271616034,114.8381078969456,600.0,0.05,6,full_concurrent,central
coarse,27,27,-3.4400275892715344,114.85238600039844,600.0,0.05,6,full_concurrent,central
coarse,28,28,-3.432378007293753,116.46628381991925,600.0,0.05,6,full_concurrent,central
coarse,29,29,-3.424886054378393,116.49534038652868,600.0,0.05,6,full_concurrent,central
coarse,30,30,-3.4176163218205713,116.49621600401163,600.0,0.05,6,full_concurrent,central
coarse,31,31,-3.410778656662317,116.50315198343135,600.0,0.05,6,full_concurrent,central
coarse,32,32,-3.405807196179261,116.5039069790504,600.0,0.05,6,full_concurrent,central
coarse,33,33,-3.401084661960045,116.5122866756258,600.0,0.05,6,full_concurrent,central
coarse,34,34,-3.3965114471186117,116.51331120372816,600.0,0.05,6,full_concurrent,central
coarse,35,35,-3.392039993040892,116.5181001902731,600.0,0.05,6,full_concurrent,central
coarse,36,36,-3.387681162490666,116.94117029987393,600.0,0.05,6,full_concurrent,central
coarse,37,37,-3.3833524336773078,116.94197967615966,600.0,0.05,6,full_concurrent,central
coarse,38,38,-3.37927706923474,116.9494295924921,600.0,0.05,6,full_concurrent,central
coarse,39,39,-3.3752326721252466,116.95016685060583,600.0,0.05,6,full_concurrent,central
coarse,40,40,-3.371510495563089,116.9509657517203,600.0,0.05,6,full_concurrent,central
coarse,41,41,-3.3679930212982327,116.95185457778433,600.0,0.05,6,full_concurrent,central
coarse,42,42,-3.364916018686991,117.29739741823528,600.0,0.05,6,full_concurrent,central
coarse,43,43,-3.3619284323735528,117.29810853480836,600.0,0.05,6,full_concurrent,central
coarse,44,44,-3.35904851180301,118.3894917058429,600.0,0.05,6,full_concurrent,central
coarse,45,45,-3.3564563808339734,118.39232621828347,600.0,0.05,6,full_concurrent,central
coarse,46,46,-3.3538679018368187,118.39283101595875,600.0,0.05,6,full_concurrent,central
coarse,47,47,-3.3513907516825228,118.71064875407137,600.0,0.05,6,full_concurrent,central
coarse,48,48,-3.3489746743833857,118.71129667482305,600.0,0.05,6,full_concurrent,central
coarse,49,49,-3.3471136068465492,118.98014082206241,600.0,0.05,6,full_concurrent,central
coarse,50,50,-3.3454634491363566,118.98054285151264,600.0,0.05,6,full_concurrent,central
coarse,51,51,-3.3439824039932753,119.91489418205111,600.0,0.05,6,full_concurrent,central
coarse,52,52,-3.343439581987568,123.70325209225574,600.0,0.05,6,full_concurrent,central
coarse,1,1,-6.472232894171622,80.77426972255414,600.0,0.05,6,full_concurrent,distributed
coarse,2,2,-5.891273194934856,91.87895296354644,600.0,0.05,6,full_concurrent,distributed
coarse,3,3,-5.342652261086977,96.88232882872633,600.0,0.05,6,full_concurrent,distributed
coarse,4,4,-4.797928146390871,100.80091061609755,600.0,0.05,6,full_concurrent,distributed
coarse,5,5,-4.57761402267347,100.98224906312801,600.0,0.05,6,full_concurrent,distributed
coarse,6,6,-4.396404568910732,101.05542977071536,600.0,0.05,6,full_concurrent,distributed
coarse,7,7,-4.234130499605756,101.08887723861797,600.0,0.05,6,full_concurrent,distributed
coarse,8,8,-4.10080721269221,101.09386306116181,600.0,0.05,6,full_concurrent,distributed
coarse,9,9,-3.965430230400881,101.09660707749961,600.0,0.05,6,full_concurrent,distributed
coarse,10,10,-3.8206275006246675,101.0993220295316,600.0,0.05,6,full_concurrent,distributed
coarse,11,11,-3.7665181306490165,103.68317412874792,600.0,0.05,6,full_concurrent,distributed
coarse,12,12,-3.711359618821532,103.81632118171258,600.0,0.05,6,full_concurrent,distributed
coarse,13,13,-3.6750814190251293,106.13784043225799,600.0,0.05,6,full_concurrent,distributed
coarse,14,14,-3.6456828060708455,106.17425010725151,600.0,0.05,6,full_concurrent,distributed
coarse,15,15,-3.616039165645911,106.26739885435668,600.0,0.05,6,full_concurrent,distributed
coarse,16,16,-3.5933372799352745,106.2835645206202,600.0,0.05,6,full_concurrent,distributed
coarse,17,17,-3.5717952452013337,106.31751967929857,600.0,0.05,6,full_concurrent,distributed
coarse,18,18,-3.5545081042775655,108.14842720674109,600.0,0.05,6,full_concurrent,distributed
coarse,19,19,-3.5375304431419057,108.15059496968576,600.0,0.05,6,full_concurrent,distributed
coarse,20,20,-3.521341392671232,108.15340673371752,600.0,0.05,6,full_concurrent,distributed
coarse,21,21,-3.5054711190033245,108.16821371723317,600.0,0.05,6,full_concurrent,distributed
coarse,22,22,-3.4920703134503106,108.21484927665662,600.0,0.05,6,full_concurrent,distributed
coarse,23,23,-3.4802572053748957,108.21583926187138,600.0,0.05,6,full_concurrent,distributed
coarse,24,24,-3.4689278971348285,114.797031838101,600.0,0.05,6,full_concurrent,distributed
coarse,25,25,-3.4584149897424528,114.83601571042425,600.0,0.05,6,full_concurrent,distributed
coarse,26,26,-3.448401271616034,114.8381078969456,600.0,0.05,6,full_concurrent,distributed
coarse,27,27,-3.4400275892715344,114.85238600039844,600.0,0.05,6,full_concurrent,distributed
coarse,28,28,-3.432378007293753,116.46628381991925,600.0,0.05,6,full_concurrent,distributed
coarse,29,29,-3.424886054378393,116.49534038652868,600.0,0.05,6,full_concurrent,distributed
coarse,30,30,-3.4176163218205713,116.49621600401163,600.0,0.05,6,full_concurrent,distributed
coarse,31,31,-3.410778656662317,116.50315198343135,600.0,0.05,6,full_concurrent,distributed
coarse,32,32,-3.405807196179261,116.5039069790504,600.0,0.05,6,full_concurrent,distributed
coarse,33,33,-3.401084661960045,116.5122866756258,600.0,0.05,6,full_concurrent,distributed
